customer_key,customer_number,customer_name,age,age_category,total_orders,total_sales,spender_category,last_order_date,recency,total_quantities,total_products,life_span,average_order_value,average_monthly_spend
792,AW00011792,"Alexia Perry",51,40-60,2,70,"low spender",2013-06-30,153,2,2,153,35.0000,0.4575
793,AW00011793,"Xavier Rogers",46,40-60,2,70,"low spender",2013-02-10,157,2,2,157,35.0000,0.4459
794,AW00011794,"Lauren Ross",50,40-60,2,70,"low spender",2014-01-28,146,2,2,146,35.0000,0.4795
795,AW00011795,"Nicole Thomas",51,40-60,2,40,"low spender",2013-11-25,148,2,2,148,20.0000,0.2703
796,AW00011796,"Isabel Jenkins",40,20-40,2,5873,"high spender",2013-05-30,154,2,2,154,2936.5000,38.1364
797,AW00011797,"Devin Coleman",46,40-60,2,5873,"high spender",2013-06-29,153,2,2,153,2936.5000,38.3856
798,AW00011798,"Brendan Chande",51,40-60,2,5898,"high spender",2013-06-11,153,2,2,153,2949.0000,38.5490
799,AW00011799,"Jessie Wang",45,40-60,2,5898,"high spender",2013-06-09,153,2,2,153,2949.0000,38.5490
800,AW00011800,"Jennifer Baker",50,40-60,2,70,"low spender",2013-08-13,151,2,2,151,35.0000,0.4636
801,AW00011801,"Aaron Sharma",51,40-60,2,85,"low spender",2013-12-31,147,2,2,147,42.5000,0.5782
802,AW00011802,"Madison Taylor",49,40-60,5,134,"low spender",2013-12-01,147,5,5,147,26.8000,0.9116
803,AW00011803,"Jan Hernandez",49,40-60,2,85,"low spender",2013-11-23,148,2,2,148,42.5000,0.5743
804,AW00011804,"Haley Turner",49,40-60,2,55,"low spender",2013-08-12,151,2,2,151,27.5000,0.3642
805,AW00011805,"Richard Green",49,40-60,2,89,"low spender",2013-11-05,148,2,2,148,44.5000,0.6014
806,AW00011806,"Jennifer Stewart",43,40-60,2,89,"low spender",2013-10-03,149,2,2,149,44.5000,0.5973
807,AW00011807,"Lucas Baker",49,40-60,2,59,"low spender",2013-09-12,150,2,2,150,29.5000,0.3933
808,AW00011808,"James Parker",51,40-60,5,109,"low spender",2013-10-25,149,5,4,149,21.8000,0.7315
809,AW00011809,"Juan Gray",52,40-60,2,5898,"high spender",2013-06-10,153,2,2,153,2949.0000,38.5490
810,AW00011810,"Antonio Washington",48,40-60,2,5898,"high spender",2013-06-24,153,2,2,153,2949.0000,38.5490
811,AW00011811,"Abigail Brooks",47,40-60,2,5898,"high spender",2013-06-17,153,2,2,153,2949.0000,38.5490
812,AW00011812,"Andrew Rodriguez",53,40-60,2,5898,"high spender",2013-06-18,153,2,2,153,2949.0000,38.5490
813,AW00011813,"Mary Patterson",52,40-60,2,5898,"high spender",2013-06-28,153,2,2,153,2949.0000,38.5490
814,AW00011814,"Dalton Morgan",50,40-60,2,55,"low spender",2013-09-08,150,2,2,150,27.5000,0.3667
815,AW00011815,"Hannah Patterson",44,40-60,2,5873,"high spender",2013-02-24,157,2,2,157,2936.5000,37.4076
816,AW00011816,"Joe Torres",44,40-60,2,5898,"high spender",2013-02-20,157,2,2,157,2949.0000,37.5669
817,AW00011817,"Morgan Miller",44,40-60,2,5898,"high spender",2013-02-12,157,2,2,157,2949.0000,37.5669
818,AW00011818,"Daniel Garcia",50,40-60,2,5873,"high spender",2013-01-30,158,2,2,158,2936.5000,37.1709
819,AW00011819,"Jose Lal",52,40-60,2,59,"low spender",2014-01-16,146,2,2,146,29.5000,0.4041
820,AW00011820,"Katelyn Lopez",48,40-60,5,139,"low spender",2013-12-06,147,5,5,147,27.8000,0.9456
821,AW00011821,"Austin Johnson",54,40-60,2,85,"low spender",2013-09-03,150,2,2,150,42.5000,0.5667
822,AW00011822,"Rohinton Wadia",54,40-60,2,85,"low spender",2013-08-26,151,2,2,151,42.5000,0.5629
823,AW00011823,"Morgan Turner",48,40-60,5,84,"low spender",2014-01-23,146,5,5,146,16.8000,0.5753
824,AW00011824,"Jill Martin",48,40-60,5,88,"low spender",2014-01-09,146,5,5,146,17.6000,0.6027
825,AW00011825,"Aimee She",54,40-60,2,5898,"high spender",2013-02-12,157,2,2,157,2949.0000,37.5669
826,AW00011826,"Jessie Alonso",54,40-60,2,5898,"high spender",2013-02-15,157,2,2,157,2949.0000,37.5669
827,AW00011827,"Sara Baker",45,40-60,5,181,"low spender",2013-12-09,147,5,5,147,36.2000,1.2313
828,AW00011828,"Katherine Martinez",45,40-60,2,59,"low spender",2013-04-19,155,2,2,155,29.5000,0.3806
829,AW00011829,"Sophia Campbell",50,40-60,2,89,"low spender",2013-06-21,153,2,2,153,44.5000,0.5817
830,AW00011830,"Taylor Garcia",51,40-60,2,5873,"high spender",2013-01-30,158,2,2,158,2936.5000,37.1709
831,AW00011831,"Christian Ross",50,40-60,2,5898,"high spender",2013-02-10,157,2,2,157,2949.0000,37.5669
832,AW00011832,"Zoe Murphy",49,40-60,2,55,"low spender",2013-09-09,150,2,2,150,27.5000,0.3667
833,AW00011833,"Oscar Price",44,40-60,5,113,"low spender",2013-11-28,148,5,5,148,22.6000,0.7635
834,AW00011834,"Fernando Flores",43,40-60,2,5873,"high spender",2013-02-13,157,2,2,157,2936.5000,37.4076
835,AW00011835,"Elijah Russell",55,40-60,2,4679,"medium spender",2013-05-18,154,2,2,154,2339.5000,30.3831
836,AW00011836,"Garrett Travers",55,40-60,2,70,"low spender",2013-04-22,155,2,2,155,35.0000,0.4516
837,AW00011837,"Haley Alexander",49,40-60,2,5873,"high spender",2013-02-20,157,2,2,157,2936.5000,37.4076
838,AW00011838,"Justin Rodriguez",55,40-60,2,40,"low spender",2013-08-28,151,2,2,151,20.0000,0.2649
839,AW00011839,"Tyler Brown",49,40-60,2,5898,"high spender",2013-06-12,153,2,2,153,2949.0000,38.5490
840,AW00011840,"Julian Patterson",49,40-60,2,85,"low spender",2013-05-04,154,2,2,154,42.5000,0.5519
841,AW00011841,"Sean Nelson",56,40-60,5,131,"low spender",2013-11-06,148,5,4,148,26.2000,0.8851
842,AW00011842,"Justin Wilson",55,40-60,2,85,"low spender",2013-12-04,147,2,2,147,42.5000,0.5782
843,AW00011843,"Christy Nara",50,40-60,2,85,"low spender",2013-03-08,156,2,2,156,42.5000,0.5449
844,AW00011844,"Michele Alvarez",56,40-60,2,85,"low spender",2014-01-11,146,2,2,146,42.5000,0.5822
845,AW00011845,"Natalie Jones",96,"Above 60",4,45,"low spender",2013-12-09,147,4,4,147,11.2500,0.3061
846,AW00011846,"Savannah Reed",56,40-60,2,85,"low spender",2013-07-10,152,2,2,152,42.5000,0.5592
847,AW00011847,"Cassidy Diaz",55,40-60,2,85,"low spender",2013-11-15,148,2,2,148,42.5000,0.5743
848,AW00011848,"Joshua Lewis",51,40-60,2,85,"low spender",2013-12-06,147,2,2,147,42.5000,0.5782
849,AW00011849,"Faith Reed",56,40-60,2,55,"low spender",2014-01-11,146,2,2,146,27.5000,0.3767
850,AW00011850,"Brooke Ramirez",45,40-60,2,85,"low spender",2013-06-03,153,2,2,153,42.5000,0.5556
851,AW00011851,"Jada Mitchell",57,40-60,2,85,"low spender",2013-12-05,147,2,2,147,42.5000,0.5782
852,AW00011852,"Kyle Russell",56,40-60,2,85,"low spender",2013-09-02,150,2,2,150,42.5000,0.5667
853,AW00011853,"Grace Jones",46,40-60,2,85,"low spender",2013-06-20,153,2,2,153,42.5000,0.5556
854,AW00011854,"Jason Mitchell",52,40-60,2,5873,"high spender",2013-06-15,153,2,2,153,2936.5000,38.3856
855,AW00011855,"Christian Walker",51,40-60,2,55,"low spender",2013-09-11,150,2,2,150,27.5000,0.3667
856,AW00011856,"Seth Hernandez",57,40-60,2,85,"low spender",2013-12-31,147,2,2,147,42.5000,0.5782
857,AW00011857,"Isabella Young",52,40-60,2,55,"low spender",2013-12-05,147,2,2,147,27.5000,0.3741
858,AW00011858,"Jordan Coleman",57,40-60,2,85,"low spender",2013-07-12,152,2,2,152,42.5000,0.5592
859,AW00011859,"Blake Garcia",58,40-60,2,70,"low spender",2013-12-01,147,2,2,147,35.0000,0.4762
860,AW00011860,"Nicole Walker",58,40-60,2,70,"low spender",2013-11-12,148,2,2,148,35.0000,0.4730
861,AW00011861,"Katherine Carter",58,40-60,5,79,"low spender",2013-12-22,147,5,4,147,15.8000,0.5374
862,AW00011862,"Olivia Peterson",53,40-60,2,13,"low spender",2013-10-23,149,2,2,149,6.5000,0.0872
863,AW00011863,"Jessica Wood",58,40-60,2,43,"low spender",2013-09-04,150,2,2,150,21.5000,0.2867
864,AW00011864,"Elizabeth Thompson",59,40-60,2,13,"low spender",2013-06-06,153,2,2,153,6.5000,0.0850
865,AW00011865,"Chloe Rivera",59,40-60,2,43,"low spender",2013-10-06,149,2,2,149,21.5000,0.2886
866,AW00011866,"Lucas Scott",59,40-60,2,43,"low spender",2013-04-27,155,2,2,155,21.5000,0.2774
867,AW00011867,"Nathaniel James",54,40-60,2,43,"low spender",2013-10-23,149,2,2,149,21.5000,0.2886
868,AW00011868,"Jessica Peterson",53,40-60,5,113,"low spender",2013-12-17,147,5,5,147,22.6000,0.7687
869,AW00011869,"Kaitlyn Adams",41,40-60,5,88,"low spender",2014-01-16,146,5,5,146,17.6000,0.6027
870,AW00011870,"Jillian Garcia",47,40-60,2,70,"low spender",2014-01-17,146,2,2,146,35.0000,0.4795
871,AW00011871,"Dalton Bennett",47,40-60,2,70,"low spender",2013-05-29,154,2,2,154,35.0000,0.4545
872,AW00011872,"Faith Patterson",47,40-60,2,5873,"high spender",2013-06-25,153,2,2,153,2936.5000,38.3856
873,AW00011873,"Ryan Zhang",53,40-60,2,5873,"high spender",2013-06-06,153,2,2,153,2936.5000,38.3856
874,AW00011874,"Adrian Bell",48,40-60,2,13,"low spender",2014-01-18,146,2,2,146,6.5000,0.0890
875,AW00011875,"Jonathan Brown",60,40-60,5,151,"low spender",2014-01-27,146,5,5,146,30.2000,1.0342
876,AW00011876,"Madison White",59,40-60,2,43,"low spender",2013-09-24,150,2,2,150,21.5000,0.2867
877,AW00011877,"Alexis Diaz",59,40-60,2,43,"low spender",2013-12-28,147,2,2,147,21.5000,0.2925
878,AW00011878,"Christine Nara",55,40-60,2,13,"low spender",2013-12-12,147,2,2,147,6.5000,0.0884
879,AW00011879,"Edgar Sai",54,40-60,2,43,"low spender",2013-11-02,148,2,2,148,21.5000,0.2905
880,AW00011880,"Melissa Sanchez",61,"Above 60",2,43,"low spender",2013-11-03,148,2,2,148,21.5000,0.2905
881,AW00011881,"Richard Mitchell",61,"Above 60",2,43,"low spender",2013-12-17,147,2,2,147,21.5000,0.2925
882,AW00011882,"Patrick Stewart",50,40-60,2,13,"low spender",2013-07-12,152,2,2,152,6.5000,0.0855
883,AW00011883,"Hannah Anderson",61,"Above 60",2,70,"low spender",2013-11-14,148,2,2,148,35.0000,0.4730
884,AW00011884,"Latoya Shen",55,40-60,2,70,"low spender",2013-12-29,147,2,2,147,35.0000,0.4762
885,AW00011885,"Kurt Sharma",55,40-60,2,5898,"high spender",2013-02-04,157,2,2,157,2949.0000,37.5669
886,AW00011886,"Katelyn Parker",62,"Above 60",2,5873,"high spender",2013-06-17,153,2,2,153,2936.5000,38.3856
887,AW00011887,"Joseph White",62,"Above 60",2,13,"low spender",2013-06-27,153,2,2,153,6.5000,0.0850
888,AW00011888,"Aaron Ross",56,40-60,1,2320,"medium spender",2013-03-18,156,1,1,156,2320.0000,14.8718
889,AW00011889,"Blake Patterson",62,"Above 60",2,13,"low spender",2013-03-04,156,2,2,156,6.5000,0.0833
890,AW00011890,"Whitney Lopez",61,"Above 60",2,70,"low spender",2013-07-05,152,2,2,152,35.0000,0.4605
891,AW00011891,"Jamie Liang",56,40-60,2,70,"low spender",2013-06-30,153,2,2,153,35.0000,0.4575
892,AW00011892,"Julio Ortega",50,40-60,3,8104,"high spender",2013-07-22,152,3,3,152,2701.3333,53.3158
893,AW00011893,"Orlando Carlson",51,40-60,3,8079,"high spender",2013-07-23,152,3,3,152,2693.0000,53.1513
894,AW00011894,"Ann Gonzalez",45,40-60,3,8079,"high spender",2013-07-06,152,3,3,152,2693.0000,53.1513
895,AW00011895,"Dustin Chander",51,40-60,3,8079,"high spender",2013-07-25,152,3,3,152,2693.0000,53.1513
896,AW00011896,"Frank Carlson",50,40-60,3,8079,"high spender",2013-07-11,152,3,3,152,2693.0000,53.1513
897,AW00011897,"Orlando Ashe",51,40-60,3,8079,"high spender",2013-10-14,149,3,3,149,2693.0000,54.2215
898,AW00011898,"Angela Henderson",50,40-60,3,8104,"high spender",2013-07-23,152,3,3,152,2701.3333,53.3158
899,AW00011899,"Brenda Perez",50,40-60,3,8054,"high spender",2013-07-08,152,3,3,152,2684.6667,52.9868
900,AW00011900,"Byron Carlson",45,40-60,3,8104,"high spender",2013-07-11,152,3,3,152,2701.3333,53.3158
901,AW00011901,"Stacy Alvarez",52,40-60,3,8104,"high spender",2013-11-09,148,3,3,148,2701.3333,54.7568
902,AW00011902,"Drew Pal",53,40-60,3,53,"low spender",2013-12-29,147,3,3,147,17.6667,0.3605
903,AW00011903,"Kate Raji",40,20-40,3,8054,"high spender",2013-07-13,152,3,3,152,2684.6667,52.9868
904,AW00011904,"Kaylee Cook",39,20-40,3,8079,"high spender",2013-07-01,152,3,3,152,2693.0000,53.1513
905,AW00011905,"Isaiah Ramirez",51,40-60,3,8079,"high spender",2013-07-06,152,3,3,152,2693.0000,53.1513
906,AW00011906,"Gabriella Sanders",53,40-60,3,8079,"high spender",2013-07-12,152,3,3,152,2693.0000,53.1513
907,AW00011907,"Sarah Garcia",53,40-60,3,8079,"high spender",2013-07-20,152,3,3,152,2693.0000,53.1513
908,AW00011908,"Rafael Tang",54,40-60,3,8079,"high spender",2013-08-23,151,3,3,151,2693.0000,53.5033
909,AW00011909,"Nichole She",54,40-60,3,8054,"high spender",2013-08-01,151,3,3,151,2684.6667,53.3377
910,AW00011910,"Jaclyn Zheng",54,40-60,3,8079,"high spender",2013-08-03,151,3,3,151,2693.0000,53.5033
911,AW00011911,"Rachael Kapoor",53,40-60,3,53,"low spender",2013-12-21,147,3,3,147,17.6667,0.3605
912,AW00011912,"Rachael Sai",NULL,NULL,3,8079,"high spender",2013-11-22,148,3,3,148,2693.0000,54.5878
913,AW00011913,"Rebecca Robinson",55,40-60,3,39,"low spender",2013-12-26,147,3,3,147,13.0000,0.2653
914,AW00011914,"Meagan Rana",46,40-60,3,8054,"high spender",2013-08-23,151,3,3,151,2684.6667,53.3377
915,AW00011915,"Philip Carlson",NULL,NULL,3,8079,"high spender",2013-08-24,151,3,3,151,2693.0000,53.5033
916,AW00011916,"Joe Rana",49,40-60,3,8079,"high spender",2013-08-21,151,3,3,151,2693.0000,53.5033
917,AW00011917,"Roy Sanz",54,40-60,3,8079,"high spender",2013-08-19,151,3,3,151,2693.0000,53.5033
918,AW00011918,"Kaylee Hill",56,40-60,3,8104,"high spender",2013-11-25,148,3,3,148,2701.3333,54.7568
919,AW00011919,"Warren Andersen",56,40-60,3,8054,"high spender",2013-12-21,147,3,3,147,2684.6667,54.7891
920,AW00011920,"Adrienne Gomez",51,40-60,3,8079,"high spender",2013-12-11,147,3,3,147,2693.0000,54.9592
921,AW00011921,"Gilbert Zhu",55,40-60,3,39,"low spender",2013-11-23,148,3,3,148,13.0000,0.2635
922,AW00011922,"James Davis",41,40-60,5,108,"low spender",2013-10-23,149,5,4,149,21.6000,0.7248
923,AW00011923,"Sarah Bryant",40,20-40,2,43,"low spender",2014-01-09,146,2,2,146,21.5000,0.2945
924,AW00011924,"Ian Long",40,20-40,2,5873,"high spender",2013-06-19,153,2,2,153,2936.5000,38.3856
925,AW00011925,"Ashlee Jai",41,40-60,2,5898,"high spender",2013-06-19,153,2,2,153,2949.0000,38.5490
926,AW00011926,"Eduardo Foster",42,40-60,2,43,"low spender",2013-06-18,153,2,2,153,21.5000,0.2810
927,AW00011927,"Nicole Murphy",42,40-60,2,44,"low spender",2014-01-28,146,2,2,146,22.0000,0.3014
928,AW00011928,"Isabella Morris",42,40-60,2,13,"low spender",2013-12-13,147,2,2,147,6.5000,0.0884
929,AW00011929,"Virginia Gonzalez",63,"Above 60",3,4886,"medium spender",2013-12-17,147,3,3,147,1628.6667,33.2381
930,AW00011930,"Jaclyn Nara",73,"Above 60",3,4911,"medium spender",2013-12-16,147,3,3,147,1637.0000,33.4082
931,AW00011931,"Marcus Adams",41,40-60,2,40,"low spender",2013-11-03,148,2,2,148,20.0000,0.2703
932,AW00011932,"Elizabeth Coleman",42,40-60,2,70,"low spender",2013-07-25,152,2,2,152,35.0000,0.4605
933,AW00011933,"Mathew Rubio",43,40-60,2,5898,"high spender",2013-06-27,153,2,2,153,2949.0000,38.5490
934,AW00011934,"Justin Shan",42,40-60,2,5898,"high spender",2013-06-10,153,2,2,153,2949.0000,38.5490
935,AW00011935,"Jessica Taylor",42,40-60,1,35,"low spender",2013-06-06,153,1,1,153,35.0000,0.2288
936,AW00011936,"Hunter Clark",43,40-60,1,5,"low spender",2013-04-05,155,1,1,155,5.0000,0.0323
937,AW00011937,"Devin Perez",43,40-60,2,5873,"high spender",2013-07-02,152,2,2,152,2936.5000,38.6382
938,AW00011938,"Seth Alexander",43,40-60,2,43,"low spender",2014-01-09,146,2,2,146,21.5000,0.2945
939,AW00011939,"Kevin Washington",43,40-60,2,5898,"high spender",2013-06-19,153,2,2,153,2949.0000,38.5490
940,AW00011940,"Tyler Miller",43,40-60,2,70,"low spender",2013-12-25,147,2,2,147,35.0000,0.4762
941,AW00011941,"Adam Roberts",43,40-60,2,44,"low spender",2013-11-02,148,2,2,148,22.0000,0.2973
942,AW00011942,"George Gonzalez",71,"Above 60",3,4707,"medium spender",2013-12-19,147,3,3,147,1569.0000,32.0204
943,AW00011943,"Dawn Huang",71,"Above 60",3,4657,"medium spender",2013-12-13,147,3,3,147,1552.3333,31.6803
944,AW00011944,"Rachael Rodriguez",69,"Above 60",3,4657,"medium spender",2013-12-20,147,3,3,147,1552.3333,31.6803
945,AW00011945,"Dennis Huang",40,20-40,2,5873,"high spender",2013-09-28,150,2,2,150,2936.5000,39.1533
946,AW00011946,"Brandy Saunders",69,"Above 60",3,4682,"medium spender",2013-12-22,147,3,3,147,1560.6667,31.8503
947,AW00011947,"Jenny Zheng",68,"Above 60",3,4682,"medium spender",2013-12-27,147,3,3,147,1560.6667,31.8503
948,AW00011948,"Tasha Xu",69,"Above 60",2,55,"low spender",2013-10-06,149,2,2,149,27.5000,0.3691
949,AW00011949,"Julia Brooks",39,20-40,2,70,"low spender",2013-09-24,150,2,2,150,35.0000,0.4667
950,AW00011950,"Jordan Carter",41,40-60,2,40,"low spender",2013-11-07,148,2,2,148,20.0000,0.2703
951,AW00011951,"Lacey Huang",68,"Above 60",3,39,"low spender",2013-11-12,148,3,3,148,13.0000,0.2635
952,AW00011952,"Dorothy Robinson",66,"Above 60",3,8079,"high spender",2013-08-07,151,3,3,151,2693.0000,53.5033
953,AW00011953,"Courtney Wright",45,40-60,2,14,"low spender",2013-09-16,150,2,2,150,7.0000,0.0933
954,AW00011954,"Joseph Garcia",45,40-60,2,5873,"high spender",2013-06-18,153,2,2,153,2936.5000,38.3856
955,AW00011955,"Gabriel Green",45,40-60,2,5898,"high spender",2013-06-28,153,2,2,153,2949.0000,38.5490
956,AW00011956,"Alexandria Sandberg",40,20-40,2,5873,"high spender",2013-06-01,153,2,2,153,2936.5000,38.3856
957,AW00011957,"Courtney Hernandez",47,40-60,2,10,"low spender",2014-01-08,146,2,2,146,5.0000,0.0685
958,AW00011958,"Dylan Lal",47,40-60,2,70,"low spender",2013-11-10,148,2,2,148,35.0000,0.4730
959,AW00011959,"Elizabeth Davis",47,40-60,2,70,"low spender",2013-11-10,148,2,2,148,35.0000,0.4730
960,AW00011960,"Ana Griffin",47,40-60,2,40,"low spender",2013-07-28,152,2,2,152,20.0000,0.2632
961,AW00011961,"Anne Alvarez",47,40-60,2,70,"low spender",2013-10-08,149,2,2,149,35.0000,0.4698
962,AW00011962,"Alexandra Roberts",43,40-60,2,44,"low spender",2013-08-16,151,2,2,151,22.0000,0.2914
963,AW00011963,"Antonio Patterson",65,"Above 60",3,8054,"high spender",2013-08-23,151,3,3,151,2684.6667,53.3377
964,AW00011964,"Sharon Salavaria",59,40-60,3,8079,"high spender",2013-08-09,151,3,3,151,2693.0000,53.5033
965,AW00011965,"Katie She",63,"Above 60",3,53,"low spender",2013-12-01,147,3,3,147,17.6667,0.3605
966,AW00011966,"Rafael Black",59,40-60,3,53,"low spender",2013-12-18,147,3,3,147,17.6667,0.3605
967,AW00011967,"Latasha Munoz",63,"Above 60",3,8054,"high spender",2013-08-07,151,3,3,151,2684.6667,53.3377
968,AW00011968,"Kelsey Becker",61,"Above 60",3,8079,"high spender",2013-08-17,151,3,3,151,2693.0000,53.5033
969,AW00011969,"Randy Xu",62,"Above 60",3,8104,"high spender",2013-08-16,151,3,3,151,2701.3333,53.6689
970,AW00011970,"Bailey Collins",41,40-60,2,70,"low spender",2013-09-21,150,2,2,150,35.0000,0.4667
971,AW00011971,"Amanda Adams",47,40-60,2,70,"low spender",2013-11-25,148,2,2,148,35.0000,0.4730
972,AW00011972,"Katherine Williams",46,40-60,2,10,"low spender",2013-12-22,147,2,2,147,5.0000,0.0680
973,AW00011973,"Caroline Barnes",46,40-60,2,40,"low spender",2013-03-10,156,2,2,156,20.0000,0.2564
974,AW00011974,"Randy Sun",46,40-60,2,44,"low spender",2013-12-05,147,2,2,147,22.0000,0.2993
975,AW00011975,"Destiny Garcia",45,40-60,2,44,"low spender",2013-10-14,149,2,2,149,22.0000,0.2953
976,AW00011976,"Audrey Ramos",55,40-60,3,8054,"high spender",2013-08-25,151,3,3,151,2684.6667,53.3377
977,AW00011977,"Bonnie Jai",61,"Above 60",3,8104,"high spender",2013-08-15,151,3,3,151,2701.3333,53.6689
978,AW00011978,"Jackson Washington",48,40-60,2,70,"low spender",2013-11-13,148,2,2,148,35.0000,0.4730
979,AW00011979,"Christopher Johnson",63,"Above 60",2,4704,"medium spender",2013-05-08,154,2,2,154,2352.0000,30.5455
980,AW00011980,"Kimberly Richardson",62,"Above 60",2,14,"low spender",2013-11-28,148,2,2,148,7.0000,0.0946
981,AW00011981,"Alexandria Howard",63,"Above 60",2,10,"low spender",2014-01-28,146,2,2,146,5.0000,0.0685
982,AW00011982,"Alexandra Foster",63,"Above 60",2,40,"low spender",2013-10-02,149,2,2,149,20.0000,0.2685
983,AW00011983,"Cheryl Ortega",58,40-60,2,5873,"high spender",2013-02-21,157,2,2,157,2936.5000,37.4076
984,AW00011984,"Alex Campbell",63,"Above 60",2,4679,"medium spender",2013-05-06,154,2,2,154,2339.5000,30.3831
985,AW00011985,"Melanie Hughes",62,"Above 60",2,85,"low spender",2014-01-05,146,2,2,146,42.5000,0.5822
986,AW00011986,"Max Alvarez",57,40-60,3,8104,"high spender",2013-08-27,151,3,3,151,2701.3333,53.6689
987,AW00011987,"Diane Vazquez",52,40-60,3,53,"low spender",2013-11-10,148,3,3,148,17.6667,0.3581
988,AW00011988,"Kathryn Chapman",58,40-60,3,8054,"high spender",2013-08-06,151,3,3,151,2684.6667,53.3377
989,AW00011989,"Kara Anand",42,40-60,3,8054,"high spender",2013-08-06,151,3,3,151,2684.6667,53.3377
990,AW00011990,"Joanna Vazquez",58,40-60,3,8079,"high spender",2013-08-22,151,3,3,151,2693.0000,53.5033
991,AW00011991,"Frederick Martinez",58,40-60,3,8079,"high spender",2013-12-19,147,3,3,147,2693.0000,54.9592
992,AW00011992,"Tonya Chande",53,40-60,3,8104,"high spender",2013-12-11,147,3,3,147,2701.3333,55.1293
993,AW00011993,"Rosa Wang",48,40-60,3,8054,"high spender",2013-12-23,147,3,3,147,2684.6667,54.7891
994,AW00011994,"Leah Hu",48,40-60,3,8079,"high spender",2013-08-23,151,3,3,151,2693.0000,53.5033
995,AW00011995,"Kelvin Carson",60,40-60,3,8104,"high spender",2013-12-10,147,3,3,147,2701.3333,55.1293
996,AW00011996,"Veronica Srini",60,40-60,3,6910,"high spender",2013-08-02,151,3,3,151,2303.3333,45.7616
997,AW00011997,"Kristina Kapoor",54,40-60,3,6910,"high spender",2013-08-14,151,3,3,151,2303.3333,45.7616
998,AW00011998,"Donna Sharma",60,40-60,3,6885,"high spender",2013-08-28,151,3,3,151,2295.0000,45.5960
999,AW00011999,"Johnny Shan",60,40-60,3,6935,"high spender",2013-08-02,151,3,3,151,2311.6667,45.9272
1000,AW00012000,"Ashley Russell",55,40-60,3,8079,"high spender",2013-08-15,151,3,3,151,2693.0000,53.5033
1001,AW00012001,"Shannon Yang",44,40-60,3,8054,"high spender",2013-08-14,151,3,3,151,2684.6667,53.3377
1002,AW00012002,"Adriana Lopez",56,40-60,3,8079,"high spender",2013-08-03,151,3,3,151,2693.0000,53.5033
1003,AW00012003,"Audrey Munoz",46,40-60,3,8079,"high spender",2013-08-10,151,3,3,151,2693.0000,53.5033
1004,AW00012004,"Jarrod Suri",51,40-60,3,8079,"high spender",2013-08-08,151,3,3,151,2693.0000,53.5033
